panel,q,gamma,saturation_chi,attack_reduction_fraction,tau,output_species,variance_change_percent
2,0.4,0.2,0.0,0.05,0.019448624389373625,1,-2.033781355401243
2,0.4,0.2,0.0,0.05,0.02046968271807521,1,-2.0358362248779516
2,0.4,0.2,0.0,0.05,0.021544346900318832,1,-2.037996131338493
2,0.4,0.2,0.0,0.05,0.02267543125870802,1,-2.040266285200476
2,0.4,0.2,0.0,0.05,0.023865897868585808,1,-2.0426521380705553
2,0.4,0.2,0.0,0.05,0.025118864315095794,1,-2.0451593919871947
2,0.4,0.2,0.0,0.05,0.026437611857490998,1,-2.0477940087912927
2,0.4,0.2,0.0,0.05,0.027825594022071243,1,-2.0505622195950424
2,0.4,0.2,0.0,0.05,0.02928644564625236,1,-2.0534705343135617
2,0.4,0.2,0.0,0.05,0.030823992397451434,1,-2.0565257512184076
2,0.4,0.2,0.0,0.05,0.0324422607917163,1,-2.059734966465765
2,0.4,0.2,0.0,0.05,0.034145488738336026,1,-2.0631055835441003
2,0.4,0.2,0.0,0.05,0.03593813663804628,1,-2.0666453225792747
2,0.4,0.2,0.0,0.05,0.037824899063893844,1,-2.070362229424727
2,0.4,0.2,0.0,0.05,0.039810717055349734,1,-2.0742646844555734
2,0.4,0.2,0.0,0.05,0.04190079105786669,1,-2.078361410974172
2,0.4,0.2,0.0,0.05,0.04410059454176737,1,-2.082661483122128
2,0.4,0.2,0.0,0.05,0.046415888336127795,1,-2.0871743331814407
2,0.4,0.2,0.0,0.05,0.04885273571519389,1,-2.091909758131505
2,0.4,0.2,0.0,0.05,0.051417518276839255,1,-2.096877925313978
2,0.4,0.2,0.0,0.05,0.054116952654646375,1,-2.102089377038363
2,0.4,0.2,0.0,0.05,0.056958108107376865,1,-2.1075550339435867
2,0.4,0.2,0.0,0.05,0.05994842503189409,1,-2.1132861969077377
2,0.4,0.2,0.0,0.05,0.06309573444801933,1,-2.119294547276751
2,0.4,0.2,0.0,0.05,0.06640827850634841,1,-2.1255921451574955
2,0.4,0.2,0.0,0.05,0.06989473207273486,1,-2.1321914254922136
2,0.4,0.2,0.0,0.05,0.07356422544596414,1,-2.1391051916044512
2,0.4,0.2,0.0,0.05,0.0774263682681127,1,-2.146346605872196
2,0.4,0.2,0.0,0.05,0.08149127469020745,1,-2.153929177152236
2,0.4,0.2,0.0,0.05,0.08576958985908942,1,-2.1618667445413853
2,0.4,0.2,0.0,0.05,0.09027251779484574,1,-2.1701734570227837
2,0.4,0.2,0.0,0.05,0.0950118507318144,1,-2.178863748503035
2,0.4,0.2,0.0,0.05,0.1,1,-2.187952307702279
2,0.4,0.2,0.0,0.05,0.10525002852777329,1,-2.1974540423135625
2,0.4,0.2,0.0,0.05,0.11077568505097089,1,-2.2073840367991093
2,0.4,0.2,0.0,0.05,0.11659144011798317,1,-2.2177575031406715
2,0.4,0.2,0.0,0.05,0.122712523985119,1,-2.2285897238103147
2,0.4,0.2,0.0,0.05,0.1291549665014884,1,-2.2398959861741785
2,0.4,0.2,0.0,0.05,0.13593563908785256,1,-2.2516915074882404
2,0.4,0.2,0.0,0.05,0.14307229891937576,1,-2.2639913495943076
2,0.4,0.2,0.0,0.05,0.15058363542798409,1,-2.276810322369116
2,0.4,0.2,0.0,0.05,0.15848931924611134,1,-2.2901628749332104
2,0.4,0.2,0.0,0.05,0.16681005372000587,1,-2.3040629735801788
2,0.4,0.2,0.0,0.05,0.17556762912750015,1,-2.3185239653460643
2,0.4,0.2,0.0,0.05,0.18478497974222913,1,-2.333558426108018
2,0.4,0.2,0.0,0.05,0.1944862438937362,1,-2.3491779920795763
2,0.4,0.2,0.0,0.05,0.2046968271807521,1,-2.365393173560315
2,0.4,0.2,0.0,0.05,0.2154434690031884,1,-2.3822131498071664
2,0.4,0.2,0.0,0.05,0.22675431258708015,1,-2.3996455439210362
2,0.4,0.2,0.0,0.05,0.2386589786858581,1,-2.417696176697093
2,0.4,0.2,0.0,0.05,0.251188643150958,1,-2.436368798467947
2,0.4,0.2,0.0,0.05,0.26437611857491,1,-2.4556647980885193
2,0.4,0.2,0.0,0.05,0.2782559402207124,1,-2.4755828883682662
2,0.4,0.2,0.0,0.05,0.2928644564625237,1,-2.496118767466282
2,0.4,0.2,0.0,0.05,0.30823992397451433,1,-2.5172647560248285
2,0.4,0.2,0.0,0.05,0.32442260791716304,1,-2.5390094101429894
2,0.4,0.2,0.0,0.05,0.34145488738336016,1,-2.5613371106887772
2,0.4,0.2,0.0,0.05,0.35938136638046275,1,-2.5842276299215206
2,0.4,0.2,0.0,0.05,0.37824899063893846,1,-2.6076556769572434
2,0.4,0.2,0.0,0.05,0.39810717055349726,1,-2.6315904242664723
2,0.4,0.2,0.0,0.05,0.41900791057866693,1,-2.6559950181453074
2,0.4,0.2,0.0,0.05,0.4410059454176737,1,-2.680826076962073
2,0.4,0.2,0.0,0.05,0.4641588833612779,1,-2.7060331819460104
2,0.4,0.2,0.0,0.05,0.4885273571519389,1,-2.7315583663559684
2,0.4,0.2,0.0,0.05,0.5141751827683927,1,-2.757335610041056
2,0.4,0.2,0.0,0.05,0.5411695265464637,1,-2.783290347668077
2,0.4,0.2,0.0,0.05,0.5695810810737687,1,-2.8093390002318586
2,0.4,0.2,0.0,0.05,0.599484250318941,1,-2.8353885408571755
2,0.4,0.2,0.0,0.05,0.6309573444801932,1,-2.861336107314394
2,0.4,0.2,0.0,0.05,0.6640827850634842,1,-2.88706867506634
2,0.4,0.2,0.0,0.05,0.6989473207273484,1,-2.9124628059852053
2,0.4,0.2,0.0,0.05,0.7356422544596414,1,-2.937384489070194
2,0.4,0.2,0.0,0.05,0.7742636826811271,1,-2.961689090478281
2,0.4,0.2,0.0,0.05,0.8149127469020743,1,-2.985221430875429
2,0.4,0.2,0.0,0.05,0.8576958985908941,1,-3.0078160084275885
2,0.4,0.2,0.0,0.05,0.9027251779484575,1,-3.029297385582075
2,0.4,0.2,0.0,0.05,0.9501185073181437,1,-3.0494807570403126
2,0.4,0.2,0.0,0.05,1.0,1,-3.068172714892259
2,0.4,0.2,0.0,0.05,1.052500285277733,1,-3.085172224679178
2,0.4,0.2,0.0,0.05,1.107756850509709,1,-3.1002718231032955
2,0.4,0.2,0.0,0.05,1.1659144011798317,1,-3.113259044154182
2,0.4,0.2,0.0,0.05,1.22712523985119,1,-3.1239180755623264
2,0.4,0.2,0.0,0.05,1.2915496650148839,1,-3.1320316417369765
2,0.4,0.2,0.0,0.05,1.3593563908785256,1,-3.1373831027842525
2,0.4,0.2,0.0,0.05,1.4307229891937576,1,-3.1397587519580106
2,0.4,0.2,0.0,0.05,1.5058363542798405,1,-3.138950286174458
2,0.4,0.2,0.0,0.05,1.5848931924611136,1,-3.1347574162761127
2,0.4,0.2,0.0,0.05,1.6681005372000588,1,-3.1269905758814165
2,0.4,0.2,0.0,0.05,1.7556762912750012,1,-3.1154736802698424
2,0.4,0.2,0.0,0.05,1.847849797422291,1,-3.1000468802271253
2,0.4,0.2,0.0,0.05,1.944862438937362,1,-3.0805692505239235
2,0.4,0.2,0.0,0.05,2.046968271807521,1,-3.056921349121211
2,0.4,0.2,0.0,0.05,2.154434690031884,1,-3.0290075816442608
2,0.4,0.2,0.0,0.05,2.2675431258708016,1,-2.9967583064250514
2,0.4,0.2,0.0,0.05,2.386589786858581,1,-2.960131618664519
2,0.4,0.2,0.0,0.05,2.51188643150958,1,-2.9191147580644006
2,0.4,0.2,0.0,0.05,2.6437611857490997,1,-2.873725092545032
2,0.4,0.2,0.0,0.05,2.7825594022071245,1,-2.824010641156627
2,0.4,0.2,0.0,0.05,2.9286445646252366,1,-2.7700501116444953
2,0.4,0.2,0.0,0.05,3.082399239745143,1,-2.711952441825105
2,0.4,0.2,0.0,0.05,3.24422607917163,1,-2.6498558483799894
2,0.4,0.2,0.0,0.05,3.4145488738336014,1,-2.5839264012090912
2,0.4,0.2,0.0,0.05,3.5938136638046276,1,-2.514356155426023
2,0.4,0.2,0.0,0.05,3.782489906389384,1,-2.4413608857761226
2,0.4,0.2,0.0,0.05,3.9810717055349722,1,-2.365177479136349
2,0.4,0.2,0.0,0.05,4.190079105786669,1,-2.286061049345489
2,0.4,0.2,0.0,0.05,4.4100594541767375,1,-2.2042818445935697
2,0.4,0.2,0.0,0.05,4.641588833612778,1,-2.1201220207977545
2,0.4,0.2,0.0,0.05,4.885273571519389,1,-2.0338723547983273
2,0.4,0.2,0.0,0.05,5.141751827683927,1,-1.9458289689727737
2,0.4,0.2,0.0,0.05,5.411695265464636,1,-1.8562901342513816
2,0.4,0.2,0.0,0.05,5.695810810737687,1,-1.7655532119175588
2,0.4,0.2,0.0,0.05,5.99484250318941,1,-1.6739117864268849
2,0.4,0.2,0.0,0.05,6.309573444801933,1,-1.5816530322761424
2,0.4,0.2,0.0,0.05,6.6408278506348415,1,-1.4890553481781699
2,0.4,0.2,0.0,0.05,6.989473207273485,1,-1.3963862819206807
2,0.4,0.2,0.0,0.05,7.3564225445964135,1,-1.3039007597054564
2,0.4,0.2,0.0,0.05,7.742636826811269,1,-1.211839624833544
2,0.4,0.2,0.0,0.05,8.149127469020742,1,-1.1204284825759747
2,0.4,0.2,0.0,0.05,8.576958985908941,1,-1.0298768411425296
2,0.4,0.2,0.0,0.05,9.027251779484576,1,-0.94037753293017
2,0.4,0.2,0.0,0.05,9.501185073181436,1,-0.8521063957418917
2,0.4,0.2,0.0,0.05,10.0,1,-0.7652221903820977
2,0.4,0.2,0.0,0.05,10.525002852777327,1,-0.6798667288971938
2,0.4,0.2,0.0,0.05,11.077568505097092,1,-0.5961651866067896
2,0.4,0.2,0.0,0.05,11.659144011798316,1,-0.5142265708666605
2,0.4,0.2,0.0,0.05,12.271252398511898,1,-0.43414432002893966
2,0.4,0.2,0.0,0.05,12.91549665014884,1,-0.3559970072152363
2,0.4,0.2,0.0,0.05,13.593563908785255,1,-0.27984912511767046
2,0.4,0.2,0.0,0.05,14.307229891937572,1,-0.2057519299746957
2,0.4,0.2,0.0,0.05,15.058363542798407,1,-0.13374432501526146
2,0.4,0.2,0.0,0.05,15.848931924611133,1,-0.06385376591185876
2,0.4,0.2,0.0,0.05,16.68100537200059,1,0.0039028269457341835
2,0.4,0.2,0.0,0.05,17.556762912750013,1,0.0695181623128649
2,0.4,0.2,0.0,0.05,18.478497974222908,1,0.13299368893104901
2,0.4,0.2,0.0,0.05,19.448624389373624,1,0.19433873219352193
2,0.4,0.2,0.0,0.05,20.46968271807521,1,0.25356966366250067
2,0.4,0.2,0.0,0.05,21.544346900318832,1,0.31070910882737834
2,0.4,0.2,0.0,0.05,22.67543125870802,1,0.3657851970250148
2,0.4,0.2,0.0,0.05,23.865897868585808,1,0.4188308561777987
2,0.4,0.2,0.0,0.05,25.118864315095795,1,0.4698831539128756
2,0.4,0.2,0.0,0.05,26.437611857491,1,0.5189826856913493
2,0.4,0.2,0.0,0.05,27.825594022071243,1,0.5661730098164064
2,0.4,0.2,0.0,0.05,29.286445646252357,1,0.6115001285552424
2,0.4,0.2,0.0,0.05,30.823992397451434,1,0.6550120141184834
2,0.4,0.2,0.0,0.05,32.4422607917163,1,0.6967581778414722
2,0.4,0.2,0.0,0.05,34.14548873833603,1,0.7367892806320109
2,0.4,0.2,0.0,0.05,35.938136638046274,1,0.7751567825444505
2,0.4,0.2,0.0,0.05,37.824899063893845,1,0.8119126291930456
2,0.4,0.2,0.0,0.05,39.810717055349734,1,0.8471089726599601
2,0.4,0.2,0.0,0.05,41.90079105786669,1,0.8807979245180286
2,0.4,0.2,0.0,0.05,44.100594541767364,1,0.9130313385962374
2,0.4,0.2,0.0,0.05,46.4158883361278,1,0.9438606211838341
2,0.4,0.2,0.0,0.05,48.852735715193894,1,0.9733365664068794
2,0.4,0.2,0.0,0.05,51.41751827683925,1,1.0015092146356874
2,0.4,0.2,0.0,0.05,54.116952654646376,1,1.0284277318406199
2,0.4,0.2,0.0,0.05,56.958108107376866,1,1.054140307978857
2,0.4,0.2,0.0,0.05,59.94842503189409,1,1.0786940725417082
2,0.4,0.2,0.0,0.05,63.09573444801933,1,1.1021350255914442
2,0.4,0.2,0.0,0.05,66.40827850634841,1,1.1245079826481152
2,0.4,0.2,0.0,0.05,69.89473207273487,1,1.145856531987599
2,0.4,0.2,0.0,0.05,73.56422544596414,1,1.1662230029622522
2,0.4,0.2,0.0,0.05,77.4263682681127,1,1.185648444092835
2,0.4,0.2,0.0,0.05,81.49127469020745,1,1.204172609798504
2,0.4,0.2,0.0,0.05,85.76958985908941,1,1.2218339546951285
2,0.4,0.2,0.0,0.05,90.27251779484574,1,1.2386696345218384
2,0.4,0.2,0.0,0.05,95.01185073181439,1,1.2547155128218357
2,0.4,0.2,0.0,0.05,100.0,1,1.270006172600624
2,0.4,0.2,0.0,0.1,0.010000000000000002,1,-4.782196695961948
2,0.4,0.2,0.0,0.1,0.010525002852777327,1,-4.784390160685437
2,0.4,0.2,0.0,0.1,0.011077568505097092,1,-4.786697172305554
2,0.4,0.2,0.0,0.1,0.011659144011798317,1,-4.789123519321592
2,0.4,0.2,0.0,0.1,0.012271252398511897,1,-4.791675275650609
2,0.4,0.2,0.0,0.1,0.01291549665014884,1,-4.794358813643019
2,0.4,0.2,0.0,0.1,0.013593563908785255,1,-4.797180817572766
2,0.4,0.2,0.0,0.1,0.014307229891937572,1,-4.800148297605533
2,0.4,0.2,0.0,0.1,0.015058363542798407,1,-4.803268604245837
2,0.4,0.2,0.0,0.1,0.015848931924611134,1,-4.806549443261565
2,0.4,0.2,0.0,0.1,0.016681005372000592,1,-4.809998891081579
2,0.4,0.2,0.0,0.1,0.017556762912750015,1,-4.813625410659073
2,0.4,0.2,0.0,0.1,0.018478497974222907,1,-4.8174378677897645
2,0.4,0.2,0.0,0.1,0.019448624389373625,1,-4.821445547868864
2,0.4,0.2,0.0,0.1,0.02046968271807521,1,-4.8256581730672155
2,0.4,0.2,0.0,0.1,0.021544346900318832,1,-4.8300859199011725
2,0.4,0.2,0.0,0.1,0.02267543125870802,1,-4.834739437163704
2,0.4,0.2,0.0,0.1,0.023865897868585808,1,-4.8396298641794395
2,0.4,0.2,0.0,0.1,0.025118864315095794,1,-4.844768849335768
2,0.4,0.2,0.0,0.1,0.026437611857490998,1,-4.850168568836255
2,0.4,0.2,0.0,0.1,0.027825594022071243,1,-4.8558417456106895
2,0.4,0.2,0.0,0.1,0.02928644564625236,1,-4.8618016683064535
2,0.4,0.2,0.0,0.1,0.030823992397451434,1,-4.868062210272761
2,0.4,0.2,0.0,0.1,0.0324422607917163,1,-4.874637848437457
2,0.4,0.2,0.0,0.1,0.034145488738336026,1,-4.881543681958156
2,0.4,0.2,0.0,0.1,0.03593813663804628,1,-4.8887954505158815
2,0.4,0.2,0.0,0.1,0.037824899063893844,1,-4.896409552099024
2,0.4,0.2,0.0,0.1,0.039810717055349734,1,-4.904403060104723
2,0.4,0.2,0.0,0.1,0.04190079105786669,1,-4.9127937395642585
2,0.4,0.2,0.0,0.1,0.04410059454176737,1,-4.921600062271169
2,0.4,0.2,0.0,0.1,0.046415888336127795,1,-4.930841220566229
2,0.4,0.2,0.0,0.1,0.04885273571519389,1,-4.9405371395013
2,0.4,0.2,0.0,0.1,0.051417518276839255,1,-4.950708487072819
2,0.4,0.2,0.0,0.1,0.054116952654646375,1,-4.961376682177754
2,0.4,0.2,0.0,0.1,0.056958108107376865,1,-4.972563899907945
2,0.4,0.2,0.0,0.1,0.05994842503189409,1,-4.984293073753254
2,0.4,0.2,0.0,0.1,0.06309573444801933,1,-4.996587894239979
2,0.4,0.2,0.0,0.1,0.06640827850634841,1,-5.00947280347911
2,0.4,0.2,0.0,0.1,0.06989473207273486,1,-5.022972985044105
2,0.4,0.2,0.0,0.1,0.07356422544596414,1,-5.037114348541561
2,0.4,0.2,0.0,0.1,0.0774263682681127,1,-5.051923508171463
2,0.4,0.2,0.0,0.1,0.08149127469020745,1,-5.06742775450959
2,0.4,0.2,0.0,0.1,0.08576958985908942,1,-5.0836550186701075
2,0.4,0.2,0.0,0.1,0.09027251779484574,1,-5.100633827930812
2,0.4,0.2,0.0,0.1,0.0950118507318144,1,-5.118393251822296
2,0.4,0.2,0.0,0.1,0.1,1,-5.136962837596504
2,0.4,0.2,0.0,0.1,0.10525002852777329,1,-5.1563725339014095
2,0.4,0.2,0.0,0.1,0.11077568505097089,1,-5.1766526013954035
2,0.4,0.2,0.0,0.1,0.11659144011798317,1,-5.197833508938765
2,0.4,0.2,0.0,0.1,0.122712523985119,1,-5.219945813903171
2,0.4,0.2,0.0,0.1,0.1291549665014884,1,-5.2430200250395576
2,0.4,0.2,0.0,0.1,0.13593563908785256,1,-5.267086446247404
2,0.4,0.2,0.0,0.1,0.14307229891937576,1,-5.2921749994917615
2,0.4,0.2,0.0,0.1,0.15058363542798409,1,-5.318315025021048
2,0.4,0.2,0.0,0.1,0.15848931924611134,1,-5.345535056954153
2,0.4,0.2,0.0,0.1,0.16681005372000587,1,-5.373862572227539
2,0.4,0.2,0.0,0.1,0.17556762912750015,1,-5.4033237108309535
2,0.4,0.2,0.0,0.1,0.18478497974222913,1,-5.433942965213923
2,0.4,0.2,0.0,0.1,0.1944862438937362,1,-5.465742836721244
2,0.4,0.2,0.0,0.1,0.2046968271807521,1,-5.498743456920774
2,0.4,0.2,0.0,0.1,0.2154434690031884,1,-5.532962171724998
2,0.4,0.2,0.0,0.1,0.22675431258708015,1,-5.568413086287771
2,0.4,0.2,0.0,0.1,0.2386589786858581,1,-5.605106568790486
2,0.4,0.2,0.0,0.1,0.251188643150958,1,-5.643048711419518
2,0.4,0.2,0.0,0.1,0.26437611857491,1,-5.682240747099987
2,0.4,0.2,0.0,0.1,0.2782559402207124,1,-5.722678420890093
2,0.4,0.2,0.0,0.1,0.2928644564625237,1,-5.764351315377237
2,0.4,0.2,0.0,0.1,0.30823992397451433,1,-5.807242129956691
2,0.4,0.2,0.0,0.1,0.32442260791716304,1,-5.851325914535788
2,0.4,0.2,0.0,0.1,0.34145488738336016,1,-5.896569259000051
2,0.4,0.2,0.0,0.1,0.35938136638046275,1,-5.942929440719147
2,0.4,0.2,0.0,0.1,0.37824899063893846,1,-5.990353533470472
2,0.4,0.2,0.0,0.1,0.39810717055349726,1,-6.038777482430424
2,0.4,0.2,0.0,0.1,0.41900791057866693,1,-6.0881251513334895
2,0.4,0.2,0.0,0.1,0.4410059454176737,1,-6.138307349537408
2,0.4,0.2,0.0,0.1,0.4641588833612779,1,-6.189220848554545
2,0.4,0.2,0.0,0.1,0.4885273571519389,1,-6.240747399618163
2,0.4,0.2,0.0,0.1,0.5141751827683927,1,-6.292752766026477
2,0.4,0.2,0.0,0.1,0.5411695265464637,1,-6.345085786334104
2,0.4,0.2,0.0,0.1,0.5695810810737687,1,-6.3975774869008735
2,0.4,0.2,0.0,0.1,0.599484250318941,1,-6.450040264823798
2,0.4,0.2,0.0,0.1,0.6309573444801932,1,-6.5022671647992025
2,0.4,0.2,0.0,0.1,0.6640827850634842,1,-6.554031275925254
2,0.4,0.2,0.0,0.1,0.6989473207273484,1,-6.60508527675484
2,0.4,0.2,0.0,0.1,0.7356422544596414,1,-6.655161158941758
2,0.4,0.2,0.0,0.1,0.7742636826811271,1,-6.703970161455198
2,0.4,0.2,0.0,0.1,0.8149127469020743,1,-6.751202948426805
2,0.4,0.2,0.0,0.1,0.8576958985908941,1,-6.796530064078798
2,0.4,0.2,0.0,0.1,0.9027251779484575,1,-6.839602697694436
2,0.4,0.2,0.0,0.1,0.9501185073181437,1,-6.880053790062535
2,0.4,0.2,0.0,0.1,1.0,1,-6.917499510092096
2,0.4,0.2,0.0,0.1,1.052500285277733,1,-6.9515411261975135
2,0.4,0.2,0.0,0.1,1.107756850509709,1,-6.981767291485319
2,0.4,0.2,0.0,0.1,1.1659144011798317,1,-7.007756754646022
2,0.4,0.2,0.0,0.1,1.22712523985119,1,-7.029081499751733
2,0.4,0.2,0.0,0.1,1.2915496650148839,1,-7.0453103079250345
2,0.4,0.2,0.0,0.1,1.3593563908785256,1,-7.056012722220528
2,0.4,0.2,0.0,0.1,1.4307229891937576,1,-7.060763384267965
2,0.4,0.2,0.0,0.1,1.5058363542798405,1,-7.059146697599328
2,0.4,0.2,0.0,0.1,1.5848931924611136,1,-7.0507617585569555
2,0.4,0.2,0.0,0.1,1.6681005372000588,1,-7.035227481780937
2,0.4,0.2,0.0,0.1,1.7556762912750012,1,-7.012187834110051
2,0.4,0.2,0.0,0.1,1.847849797422291,1,-6.981317078971405
2,0.4,0.2,0.0,0.1,1.944862438937362,1,-6.942324923662113
2,0.4,0.2,0.0,0.1,2.046968271807521,1,-6.894961455018567
2,0.4,0.2,0.0,0.1,2.154434690031884,1,-6.83902174543346
2,0.4,0.2,0.0,0.1,2.2675431258708016,1,-6.774350011518271
2,0.4,0.2,0.0,0.1,2.386589786858581,1,-6.70084321226414
2,0.4,0.2,0.0,0.1,2.51188643150958,1,-6.618453982476402
2,0.4,0.2,0.0,0.1,2.6437611857490997,1,-6.527192810474469
2,0.4,0.2,0.0,0.1,2.7825594022071245,1,-6.427129386237729
2,0.4,0.2,0.0,0.1,2.9286445646252366,1,-6.318393066796069
2,0.4,0.2,0.0,0.1,3.082399239745143,1,-6.201172428933366
2,0.4,0.2,0.0,0.1,3.24422607917163,1,-6.075713904249113
2,0.4,0.2,0.0,0.1,3.4145488738336014,1,-5.942319517238159
2,0.4,0.2,0.0,0.1,3.5938136638046276,1,-5.801343772166834
2,0.4,0.2,0.0,0.1,3.782489906389384,1,-5.653189758036115
2,0.4,0.2,0.0,0.1,3.9810717055349722,1,-5.498304561799916
2,0.4,0.2,0.0,0.1,4.190079105786669,1,-5.337174097367125
2,0.4,0.2,0.0,0.1,4.4100594541767375,1,-5.1703174710965865
2,0.4,0.2,0.0,0.1,4.641588833612778,1,-4.9982810130581035
2,0.4,0.2,0.0,0.1,4.885273571519389,1,-4.821632107107254
2,0.4,0.2,0.0,0.1,5.141751827683927,1,-4.640952951898303
2,0.4,0.2,0.0,0.1,5.411695265464636,1,-4.456834379648777
2,0.4,0.2,0.0,0.1,5.695810810737687,1,-4.269869850297459
2,0.4,0.2,0.0,0.1,5.99484250318941,1,-4.080649726331043
2,0.4,0.2,0.0,0.1,6.309573444801933,1,-3.8897559187620168
2,0.4,0.2,0.0,0.1,6.6408278506348415,1,-3.6977569783371744
2,0.4,0.2,0.0,0.1,6.989473207273485,1,-3.505203688845593
2,0.4,0.2,0.0,0.1,7.3564225445964135,1,-3.3126252021221436
2,0.4,0.2,0.0,0.1,7.742636826811269,1,-3.1205257376863194
2,0.4,0.2,0.0,0.1,8.149127469020742,1,-2.9293818544490535
2,0.4,0.2,0.0,0.1,8.576958985908941,1,-2.73964028800332
2,0.4,0.2,0.0,0.1,9.027251779484576,1,-2.5517163349701777
2,0.4,0.2,0.0,0.1,9.501185073181436,1,-2.365992755882973
2,0.4,0.2,0.0,0.1,10.0,1,-2.182819160199201
2,0.4,0.2,0.0,0.1,10.525002852777327,1,-2.0025118312087864
2,0.4,0.2,0.0,0.1,11.077568505097092,1,-1.8253539447276368
2,0.4,0.2,0.0,0.1,11.659144011798316,1,-1.6515961333559481
2,0.4,0.2,0.0,0.1,12.271252398511898,1,-1.4814573475219306
2,0.4,0.2,0.0,0.1,12.91549665014884,1,-1.3151259652929514
2,0.4,0.2,0.0,0.1,13.593563908785255,1,-1.1527611047610686
2,0.4,0.2,0.0,0.1,14.307229891937572,1,-0.9944940954718651
2,0.4,0.2,0.0,0.1,15.058363542798407,1,-0.8404300686371435
2,0.4,0.2,0.0,0.1,15.848931924611133,1,-0.6906496295428055
2,0.4,0.2,0.0,0.1,16.68100537200059,1,-0.5452105794686246
2,0.4,0.2,0.0,0.1,17.556762912750013,1,-0.40414965842235917
2,0.4,0.2,0.0,0.1,18.478497974222908,1,-0.2674842839202829
2,0.4,0.2,0.0,0.1,19.448624389373624,1,-0.13521426485674226
2,0.4,0.2,0.0,0.1,20.46968271807521,1,-0.007323473080733667
2,0.4,0.2,0.0,0.1,21.544346900318832,1,0.11621854137469079
2,0.4,0.2,0.0,0.1,22.67543125870802,1,0.23545500243600248
2,0.4,0.2,0.0,0.1,23.865897868585808,1,0.35044043581868856
2,0.4,0.2,0.0,0.1,25.118864315095795,1,0.4612392784581365
2,0.4,0.2,0.0,0.1,26.437611857491,1,0.5679245733623661
2,0.4,0.2,0.0,0.1,27.825594022071243,1,0.6705767519278094
2,0.4,0.2,0.0,0.1,29.286445646252357,1,0.7692825042281415
2,0.4,0.2,0.0,0.1,30.823992397451434,1,0.8641337365619339
2,0.4,0.2,0.0,0.1,32.4422607917163,1,0.9552266144895905
2,0.4,0.2,0.0,0.1,34.14548873833603,1,1.0426606888045642
2,0.4,0.2,0.0,0.1,35.938136638046274,1,1.1265381012433462
2,0.4,0.2,0.0,0.1,37.824899063893845,1,1.20696286627342
2,0.4,0.2,0.0,0.1,39.810717055349734,1,1.2840402249710614
2,0.4,0.2,0.0,0.1,41.90079105786669,1,1.3578760667905643
2,0.4,0.2,0.0,0.1,44.100594541767364,1,1.4285764149035707
2,0.4,0.2,0.0,0.1,46.4158883361278,1,1.496246970775461
2,0.4,0.2,0.0,0.1,48.852735715193894,1,1.5609927136492896
2,0.4,0.2,0.0,0.1,51.41751827683925,1,1.622917550730385
2,0.4,0.2,0.0,0.1,54.116952654646376,1,1.6821240139540672
2,0.4,0.2,0.0,0.1,56.958108107376866,1,1.7387129994199446
2,0.4,0.2,0.0,0.1,59.94842503189409,1,1.79278354570942
2,0.4,0.2,0.0,0.1,63.09573444801933,1,1.8444326475525186
2,0.4,0.2,0.0,0.1,66.40827850634841,1,1.8937551014593934
2,0.4,0.2,0.0,0.1,69.89473207273487,1,1.9408433802094116
2,0.4,0.2,0.0,0.1,73.56422544596414,1,1.9857875332250918
2,0.4,0.2,0.0,0.1,77.4263682681127,1,2.0286751101432854
2,0.4,0.2,0.0,0.1,81.49127469020745,1,2.069591105045343
2,0.4,0.2,0.0,0.1,85.76958985908941,1,2.1086179190346277
2,0.4,0.2,0.0,0.1,90.27251779484574,1,2.1458353390185536
2,0.4,0.2,0.0,0.1,95.01185073181439,1,2.18132053076483
2,0.4,0.2,0.0,0.1,100.0,1,2.2151480444340343
2,0.4,0.2,0.0,0.2,0.010000000000000002,1,-13.28064452647787
2,0.4,0.2,0.0,0.2,0.010525002852777327,1,-13.285136724628899
2,0.4,0.2,0.0,0.2,0.011077568505097092,1,-13.289861187062657
2,0.4,0.2,0.0,0.2,0.011659144011798317,1,-13.294829724583046
2,0.4,0.2,0.0,0.2,0.012271252398511897,1,-13.300054727167709
2,0.4,0.2,0.0,0.2,0.01291549665014884,1,-13.305549190032352
2,0.4,0.2,0.0,0.2,0.013593563908785255,1,-13.311326740605544
2,0.4,0.2,0.0,0.2,0.014307229891937572,1,-13.317401666415307
2,0.4,0.2,0.0,0.2,0.015058363542798407,1,-13.323788943882175
2,0.4,0.2,0.0,0.2,0.015848931924611134,1,-13.330504268008958
2,0.4,0.2,0.0,0.2,0.016681005372000592,1,-13.337564082950726
2,0.4,0.2,0.0,0.2,0.017556762912750015,1,-13.344985613441207
2,0.4,0.2,0.0,0.2,0.018478497974222907,1,-13.352786897043734
2,0.4,0.2,0.0,0.2,0.019448624389373625,1,-13.360986817185495
2,0.4,0.2,0.0,0.2,0.02046968271807521,1,-13.369605136922647
2,0.4,0.2,0.0,0.2,0.021544346900318832,1,-13.378662533373253
2,0.4,0.2,0.0,0.2,0.02267543125870802,1,-13.388180632739955
2,0.4,0.2,0.0,0.2,0.023865897868585808,1,-13.398182045830719
2,0.4,0.2,0.0,0.2,0.025118864315095794,1,-13.40869040396787
2,0.4,0.2,0.0,0.2,0.026437611857490998,1,-13.419730395157881
